timestamp,x,y,z,lat,lon
0.0,-0.0006605052743912113,-0.013569894609744435,1.0234962811517139,28.613900549747893,77.20900052724821
0.02,-0.010073005207511927,-0.006109989261073058,0.9624203811049235,28.613901101433704,77.20900105186325
0.04,-0.0034474991490732396,-0.011947621220902857,0.9934440988824508,28.61390164955841,77.20900158129982
0.06,0.014294634550353996,0.002208360938922391,0.9991667995323733,28.613902193113294,77.20900211681504
0.08,0.02555713310061028,0.023943570629238256,1.0003181731679927,28.613902738960352,77.20900264929631
0.1,0.01140974661727147,-0.015420843142824093,1.0036099211215617,28.613903283434883,77.20900318359789
0.12,0.0020344641694353956,0.020016409955368283,1.0122087963961899,28.613903832236463,77.2090037121238
0.14,0.029960235406088553,-0.015633441446937752,0.999291851219093,28.613904378413437,77.20900424416593
0.16,-0.006256729461030444,-0.016952544249937685,0.9926388343571264,28.6139049235015,77.20900477765515
0.18,0.020618386767338143,0.016371892366864264,0.991848213106806,28.613905470290405,77.20900530888106
0.2,-0.005761255967025572,0.018438727560152336,0.9877696839592329,28.613906015537708,77.2090058421591
0.22,0.008620459160217862,0.017028198735253085,1.0157508664865373,28.61390655800001,77.20900637911
0.24,-0.00227125129580903,-0.026315948164362824,0.9870694304104697,28.613907094621705,77.20900692362302
0.26,-0.0011170436530562172,-0.009319019561441015,1.016935422180165,28.61390762933916,77.20900747056147
0.28,-0.0075477303492441986,0.016459771840066428,1.0003799816451975,28.613908159769963,77.20900802288968
0.3,0.02689708062361389,0.0008308368112778921,0.9895749038628774,28.613908680869013,77.20900858662662
0.32,-0.014658520762170701,-0.021473856923949285,1.0123681443148826,28.61390920705707,77.20900914419596
0.34,-0.014804645050974168,0.009166358782508835,0.9854509215055376,28.613909727475868,77.20900970874773
0.36,0.04241987131690219,-0.01429614517982941,1.0127636808145644,28.61391025223157,77.20901026806597
0.38,0.019556951293086627,0.03589049696784424,1.0042545224238357,28.613910780476978,77.20901082310527
0.4,-0.04770227397386073,0.03089682924836517,0.9880735062181616,28.613911308779876,77.20901137807357
0.42,-0.011305174784208073,0.012081948527111346,1.0105726963066912,28.613911840219114,77.20901192914248
0.44,-0.036239786751241086,0.027220134095395473,1.0109317945137728,28.61391237557487,77.20901247527011
0.46,-0.019013813868305102,0.0012958270024676219,1.023150392116199,28.613912911220122,77.20901302102928
0.48,-0.0627702933246808,0.015308749887500318,1.0193229402481858,28.61391344845901,77.20901356475206
0.5,-0.0027397915538788474,0.029554405906041498,1.0098254804145257,28.61391398886158,77.20901410439129
0.52,-0.02283883638322623,0.004909973635886254,0.9774481809758248,28.6139145337524,77.20901463814195
0.54,0.0011981051359287677,-0.005103743430285673,1.0489717397634812,28.613915071910405,77.209015180684
0.56,-0.03250242517765049,-0.034092439163542314,0.9719276757785638,28.613915615745825,77.20901571582958
0.58,0.0016582370634407987,-0.0016626705144298798,1.0189852634856462,28.613916160368213,77.20901624993564
0.6,-0.008298325562406545,0.016468463691246226,1.008625676337726,28.61391669971503,77.2090167909437
0.62,0.030039059303771914,0.018912668551352593,0.9765171525503777,28.613917235199413,77.2090173369077
0.64,0.0282271372349125,0.010087301314368196,0.9975139812224301,28.613917769562175,77.20901788429585
0.66,0.01570691206020566,-0.010825981899244797,0.9984249422751071,28.613918306911337,77.20901842787723
0.68,-0.006532275613224252,-0.03953643137895181,1.0261116543162105,28.613918844349982,77.2090189713438
0.7,-0.1650707646797923,-0.009904301960094702,2.026554455532399,28.613919387117402,77.20901950789451
0.72,-0.031060705556796412,-0.006086897421079028,0.4022381236039605,28.613919931225656,77.20902004268012
0.74,-0.028071172591273254,-0.006258579343800283,1.088485168115575,28.61392047674112,77.20902057560225
0.76,-0.001675661997781293,0.012371127139558489,1.0346952558624716,28.613921023208448,77.20902110725744
0.78,0.045080762178422384,0.03971352822029679,0.9785906351395985,28.613921573336587,77.20902163399086
0.8,-0.004046778137401751,0.0024705840368218603,1.0065382172847834,28.613922131227028,77.20902215002155
0.82,-0.0036649048641856385,-0.004334635783129233,0.9979718434055628,28.61392268340293,77.20902267396723
0.84,-0.028838207122236184,-0.005184436260081851,0.9980399806643332,28.613923230813167,77.20902320436223
0.86,0.018918591705407568,0.002487695338154284,1.0161972396974175,28.613923774129987,77.20902374019094
0.88,0.019063525086587076,-0.016565875206967978,1.0334252492060727,28.61392431566289,77.20902427835789
0.9,0.0157815040279982,0.0024039711749211014,1.0050298733988399,28.61392485639015,77.20902481757497
0.92,-0.012584413456947248,0.009016246726635996,1.0131015603526106,28.613925400388005,77.20902535250632
0.94,-0.014134135367460115,0.004193721271489763,1.0065778307345408,28.613925947132206,77.20902588379202
0.96,-0.025862445008099408,0.009150838680095625,1.0203506284786126,28.613926487030998,77.20902642408525
0.98,0.0016774500352186728,0.008674952186970706,0.9907416724102734,28.613927018871593,77.20902697465158
